Movie_id,Title,Year,Genre,Director,Producer,Writer,Actress,Actor,MPAA,Rating
2397034,A Bird of the Air,2011,Drama,"Chase, Eriks","Chase, Eriks","Chase, Eriks","Blakeslee, Jessamyn","Almario, Gilbert",PG-13 ,6.5
2397038,A Birder's Guide to Everything,2013,Comedy,"O'Keefe, Simon","Kingsley, Ben","Near-Verbrugghe, Lucas","Amat, Samara","Barrie, Adam",PG-13 on appeal ,6.3
2397247,A Bold Affair,1998,Thriller,"Vallette, Franklin A.","Trachta, Jeff","Fogel, Peter J.","Cornell, Caroline","Alvarez, George",R ,4.3
2397392,A Boy Called Hate,1995,Drama,"Allain-Marcus, Wade","Allain-Marcus, Wade","Allain-Marcus, Wade","Allain, Stephanie","Allain-Marcus, Wade",R ,4.9
2397471,A Brave Heart: The Lizzie Velasquez Story,2015,Documentary,"Powell, Ben","Velasquez, Lizzie","Bareilles, Sara","Velasquez, Lizzie","Powell, Ben",PG-13 ,7.2
2397673,A Bronx Tale,1993,Drama,"Bailey, Damian","Bailey, Damian","Bailey, Damian","Abassi, Elizabeth","Anannlin, Macky",R ,7.8
2397688,A Brother's Kiss,1997,Drama,"Leguizamo, John","Chinlund, Nick","Harris, Talent","Dejesus, Anjeanette","Andrews, Jason",R ,6.3
2397837,A Business Affair,1994,Comedy,"Corduner, Allan","Brierley, Roger","Guill�n Cuervo, Fernando","Benlloch, Marisa","Bentall, Paul",R ,5.6
2398171,A Case of You,2013,Comedy,"Adsit, Scott","Adsit, Scott","Adsit, Scott","Cohen, Lynn","Adsit, Scott",R ,5.6
2398310,A Certain Justice,2014,Drama,"Burke, Al","Burke, Al","Burke, Al","Bonilla, Haydee","Avila, Angel",R ,4.3
2398704,A Christmas Carol,2009,Drama,"Blackthorne, Paul","Blackthorne, Paul","Blackthorne, Paul","Baquerot, Aliane","Belliston, Seth",PG ,6.8
2398763,A Christmas Proposal,2008,Drama,"Arnold, Tom","Arnold, Tom","Arnold, Tom","Box, Abby","Arnold, Tom",PG ,4.8
2398863,A Cinderella Story,2004,Comedy,"Eckhouse, James","Dottley, Jason","Dottley, Jason","Avery, Andrea","Beitel, Jason",PG ,5.8
2398927,A Civil Action,1998,Drama,"Bull, Tommy","Anderson III, Haskell V.","Ben-Victor, Paul","Alan, Sayda","Anderson III, Haskell V.",PG-13 ,6.5
2398997,A Climate for Killing,1991,Drama,"Rose, Sherrie","Bauer, Steven","Alexander, Newell","Barthelemy, Barbara","Alexander, Newell",R ,5.5
2399087,A Cock and Bull Story,2005,Drama,"Bach, Peter","Bach, Peter","Brydon, Rob","Ancona, Ronni","Allam, Roger",R ,6.8
2399111,A Cold Day in Hell,2011,Western,"Beck, Dan","Beck, Dan","Beck, Dan","Belenke, Karyn","Beck, Dan",PG-13 ,2.2
2399205,A Common Man,2013,Thriller,"Fonseka, Udana","Adamaly, Mohamed","Fonseka, Udana","Jayakody, Veena","Adamaly, Mohamed",PG-13 ,4.7
2399389,A Conversation with Ken Kesey,1995,Short,"Kesey, Ken","Chart, Paul","Kesey, Ken",\N,"Kesey, Ken",PG-13 ,6.1
2399443,"A Cool, Dry Place",1998,Drama,"Berneker, Brian","Berneker, Brian","Berneker, Brian","Adams, Joey Lauren","Bass, Ben",PG-13 ,6.3
2399524,A Country Christmas,2013,Family,"Dorssom, Steve","Brooks, Kix","Dorssom, Steve","Adams, Joey Lauren","Adkins, Trace",PG ,5.5
2399648,A Crack in the Floor,2001,Horror,"Mitchum, Bentley","Busey, Gary","Howard, Rance","Barnbrook, Jacquie","Ambrose, Robert",R ,3.3
2399680,A Crime,2006,Thriller,"Reedus, Norman","Joyce, Dennis","Reedus, Norman","B�art, Emmanuelle","Anthony, John MoleMan",R ,5.8
2399962,A Dance for Bethany,2007,Drama,"Calabro, Neill","Calabro, Neill","Calabro, Neill","Aiella, Elizabeth","Allen, K.C.",PG-13 ,5.4
2400008,A Dangerous Method,2011,Thriller,"Cassel, Vincent","Cassel, Vincent","Cassel, Vincent","Adams, Sarah","Cassel, Vincent",R ,6.5
2400021,A Dangerous Woman,1993,Drama,"Burwell, Carter","Byrne, Gabriel","Byrne, Gabriel","Arthur, Rebeca","Blaisdell, Brad",R ,5.9
2400672,A Day with the Meatball,2002,Short,"Goossen, Nicholaus","Sandler, Adam","Sandler, Adam","Bartlett, Erinn","Donaruma, J.D.",PG ,6.4
2400682,A Day Without a Mexican,2004,Drama,"Abatemarco, Tony","Allison, Frankie J.","Arau, Fernando","Aaron, Caroline","Abatemarco, Tony",R ,4.7
2400789,A Decade Under the Influence,2003,Documentary,"Altman, Robert","Altman, Robert","Altman, Robert","Blair, Linda","Altman, Robert",R ,7.6
2401002,A Different Loyalty,2004,Thriller,"Antaki, Joseph","Antaki, Joseph","Antaki, Joseph","Balassanian, Sylva","Ackland, Joss",R ,5
2401078,A Dirty Shame,2004,Comedy,"Colbert, Gino","Colbert, Gino","Colbert, Gino","Abrams, Patsy Grady","Adams, Bob",NC-17 ,5.1
2401078,A Dirty Shame,2004,Comedy,"Colbert, Gino","Colbert, Gino","Colbert, Gino","Abrams, Patsy Grady","Adams, Bob",R ,5.1
2401215,A Dog of Flanders,1999,Drama,"Lanners, Bouli","James, Jesse","James, Jesse","de Boeck, Antje","Bertin, Gaston",PG ,6.3
2401901,A Family Thing,1996,Drama,"Duvall, Robert","Beach, Michael","Duvall, Robert","Boyle, Jeri","Adams, Ernie",PG-13 ,6.9
2401903,A Family Underground,2009,Documentary,Ice-T,Ice-T,2 Live Crew,\N,2 Live Crew,R ,6.2
2401931,A Fantastic Fear of Everything,2012,Horror,"Cribbins, Bernard","Lloyd-Hughes, Henry","Freeman, Paul","Ashton, Mara","Alley, Bhanu",R ,5.9
2401946,A Far Off Place,1993,Drama,"Mabhikwa, Isaac","Embry, Ethan","Klein, Sebastian","Damas, Magdalene","Anderson, Miles",PG ,6.6
2401962,A Farewell to Fools,2013,Drama,"Depardieu, G�rard","Depardieu, G�rard","Damen, Hubert","Baluta, Gabriela","Bindea, Alexandru",PG-13 ,5.4
2402090,A Feast at Midnight,1994,Drama,"Hardy, Justin","Dowbekin, Dominic","Cant, Brian","Dowbekin, Rosemary","Armesto, Sebastian",PG ,6.9
2402196,A Few Good Men,1992,Thriller,"Bacon, Kevin","Bacon, Kevin","Bacon, Kevin","Moore, Demi","Bacon, Kevin",R ,7.6
2402306,A Fighting Man,2014,Drama,"Caan, James","Beach, Adam","Ironside, Michael","Barbeau, Daina","Apolloni, Gord",R ,5.5
2402406,A Fine Step,2014,Drama,"Baldoni, Justin","Assante, Armand","Baldoni, Justin","Belz, Lindsey","Assante, Armand",PG ,5.1
2402447,A Fish in the Bathtub,1999,Comedy,"Benedict, Paul","Chan, Kim","Harriell, Robert","Adams, Jane","Avery, Val",PG-13 ,5.6
2402730,A Foreign Affair,2003,Drama,"Arquette, David","Arquette, David","Arquette, David","Beasley, Allyce","Arquette, David",PG-13 ,6.1
2402831,A Free Bird,2014,Comedy,"Marie, Beau","Lynch, Shaun Michael","Comegys, Russell Durham","Adams, Amanda Elizabeth","Allen, Franklin",R ,7.9
2403027,A Further Gesture,1997,Thriller,"Gleeson, Brendan","Giamatti, Paul","Gleeson, Brendan","Kennedy, Maria Doyle","Ball, Seamus",R ,5.8
2403276,A Gentleman's Game,2002,Drama,"Baker, Dylan","Baker, Dylan","Doyle-Murray, Brian","Broido, Katryn","Baker, Dylan",R ,6.4
2403414,A Girl Like Her,2015,Drama,"Jaden-Sawicki, Luke","Jaden-Sawicki, Luke","Jaden-Sawicki, Luke","Ainsworth, Lexi","Bennett, Jimmy",PG-13 ,6.1
2403565,"A Girl, Three Guys, and a Gun",2001,Drama,"Florence, Brent","Florence, Brent","Florence, Brent","Allyson, June","Ashrow, David",R ,4.8
2403590,A Glimpse Inside the Mind of Charles Swan III,2012,Comedy,"Amico, Robert","Amico, Robert","Amico, Robert","Arquette, Patricia","Amico, Robert",R ,4.8
2403701,A Good Day to Be Black & Sexy,2008,Drama,"Maldonado, Allen","Grimes, Kareem J.","Ma, Raymond","Blackwell, LaKeisha","Dortch, Tangier Anil",R ,4.9
2403704,A Good Day to Die Hard,2013,Thriller,"Campbell, Scott Michael","Campbell, Scott Michael","Campbell, Scott Michael","Anderson, Shaina Leigh","Bukvic, Radivoje",R ,5.3
2403773,A Good Man in Africa,1994,Comedy,"Connery, Sean","Connery, Sean","Lithgow, John","Beresford, Trilby","Connery, Sean",R ,5
2403782,A Good Marriage,2014,Thriller,"LaPaglia, Anthony","Cox, Timothy J.","Cox, Timothy J.","Allen, Joan","Bandhu, Pun",R ,5.1
2403793,A Good Night to Die,2003,Thriller,"Bilich, Steve","Bilich, Steve","Bilich, Steve","Billingham, Dar","Bilich, Steve",R ,4.8
2403799,A Good Old Fashioned Orgy,2011,Comedy,"Huyck, Peter","Blanton, Johnny","Blanton, Johnny","Bell, Lake","Bagoly, Ric",R ,6.2
2403860,A Good Woman,2004,Drama,"Zucchi, Augusto","Hunt, Helen","Zucchi, Augusto","Aigner, Nichola","Barbaro, Antonio",PG ,6.5
2403862,A Good Year,2006,Drama,"Bourdon, Didier","Bourdon, Didier","Bourdon, Didier","Aalia, Nila","Bergeron, Philippe",PG-13 ,6.9
2403910,A Grande Arte,1991,Thriller,"Coyote, Peter","Cortez, Raul","Coyote, Peter","Alves, Maria","Conde, Eduardo",R ,6.2
2404070,A Guide to Recognizing Your Saints,2006,Drama,"Campbell, Scott Michael","Campbell, Scott Michael","Campbell, Scott Michael","Dawson, Rosario","Benitez, Kyle",R ,7.1
2404112,A Guy Thing,2003,Comedy,"Brolin, James","Bordoff, Shawn","Bordoff, Shawn","Adams, Enid-Raye","Bordoff, Shawn",PG-13 ,5.6
2404340,A Haunted House,2013,Horror,"Bray, Damien","Bray, Damien",Cedric the Entertainer,"Atkins, Essence","Bray, Damien",R ,5.1
2404341,A Haunted House 2,2014,Horror,Cedric the Entertainer,"Burn, Scott",Cedric the Entertainer,"Atkins, Essence","Burn, Scott",R ,4.7
2404583,A History of Violence,2005,Thriller,"Barbeck, Jason","Barbeck, Jason","Barbeck, Jason","Bello, Maria","Allison, Don",R ,7.5
2404610,A Hitman in London,2015,Crime,"Paiaya, Ara","Daniels, Gary","Davidson, Adam","Adams, Becky","Almeida, Kevin",R ,3.4
2404689,A Home at the End of the World,2004,Drama,"Authors, Jeff J.J.","Authors, Jeff J.J.","Authors, Jeff J.J.","Crewson, Wendy","Allan, Harris",R ,6.8
2404708,A Home of Our Own,1993,Drama,"Bill, Tony","Bill, Tony","Flynn, Michael","Bates, Kathy","Bill, Tony",PG ,7
2404763,A Horrible Way to Die,2010,Horror,"Barrett, Simon","Barrett, Simon","Barrett, Simon","Ashford, Trisha","Abdul, Tabish",R ,5.2
2404777,A Horse for Summer,2015,Drama,"Atkins, Christopher","Angelo, Ruben","Angelo, Ruben","Aschmeyer, Maggie","Angelo, Ruben",PG ,5.5
2404849,A House Divided,2008,Drama,"Bailey, Eion","Bailey, Eion","Bailey, Eion","Feldshuh, Tovah","Abraham, F. Murray",R ,6.2
2405349,A Kid Called Danger,1999,Family,"Gardner, Devin","Shore, Derrick","Forrest, Noah","Dangerfield, Marcia","Armstrong, John",PG ,5.5
2405356,A Kid in King Arthur's Court,1995,Comedy,"Nicholas, Thomas Ian","Craig, Daniel","Moody, Ron","Ashton, Catherine","Ackland, Joss",PG ,4.7
2405393,A Killer Within,2004,Thriller,"Browder, Ben","Athas, John","Browder, Ben","Boutte, Denise","Athas, John",R ,4.9
2405475,A Kiss Before Dying,1991,Thriller,"Browder, Ben","Browder, Ben","Browder, Ben","Carl, Lachele","Barth, Brett",R ,5.7
2405560,A Knight's Tale,2001,Romance,"Ashton-Griffiths, Roger","Bettany, Paul","Ashton-Griffiths, Roger","Bejo, B�r�nice","Addy, Mark",PG-13 ,6.9
2405681,A la mala,2015,Comedy,"Arrieta, Luis","Arrieta, Luis","Arrieta, Luis","Aurora, Papile","Alfonso, Diego",PG-13 ,6.4
2405853,A Late Quartet,2012,Drama,"Hoffman, Philip Seymour","Hartley, Ted","Krzywonos, Marty","Bloch, Jasmine Hope","Cannon, Kevin",R ,7.1
2405883,A League of Ordinary Gentlemen,2004,Documentary,"Busfield, Timothy","Busfield, Timothy","Goldberg, Bernard",\N,"Barkley, Charles",R ,7.1
2405886,A League of Their Own,1992,Drama,"Cunningham, Cris","Cunningham, Cris","Cunningham, Cris","Adlard, Shelly","Blakeslee, Douglas",PG ,7.2
2406071,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2012,Comedy,"Bulcock, Philip","Bulcock, Philip","Buckman, Rob","Cleveland, Carol","Buckman, Rob",R ,5.8
2406164,A Life Less Ordinary,1997,Drama,"Gorham, Christopher","Lindo, Delroy","Gorham, Christopher","Brunson, Kitty","Chaykin, Maury",R ,6.4
2406251,A Light in the Darkness,2002,Horror,"Lewis, Geoffrey","Baxter, Matt","Axelrod, Robert","Aljuwani, Antonia","Anthony, Lee",R ,5.9
2406256,A Light in the Forest,2003,Family,"Bonner, Frank","Albert, Edward","Axelrod, Robert","Amerson, Amy","Albert, Edward",PG ,5.2
2406354,A Little Bit of Heaven,2011,Drama,"Agresta, Mike","Agresta, Mike","Garc�a Bernal, Gael","Acosta, Monica","Agresta, Mike",PG-13 ,6.3
2406362,A Little Bit of Soul,1998,Comedy,"Duncan, Peter","Duncan, Peter","Duncan, Peter","Hagan, Jennifer","Billing, Roy",R ,5.7
2406370,A Little Bit Zombie,2012,Horror,"McHattie, Stephen","McHattie, Stephen","Bond, Christopher","Hager, Kristen","Allen, Spider",R ,5.3
2406382,A Little Chaos,2014,Drama,"Atkins, Lasco","Atkins, Lasco","Atkins, Lasco","Belton, Cathy","Allam, Thomas",R ,6.4
2406427,A Little Game,2014,Family,"Chu, Raymond","Chu, Raymond","Chu, Raymond","Allsteadt, Carson","Abraham, F. Murray",PG ,6.5
2406435,A Little Help,2010,Drama,"O'Donnell, Chris","Benedict, Rob","Benedict, Rob","Albert, Shari","Benedict, Rob",R ,5.7
2406443,A Little Inside,1999,Drama,"King, Benjamin","Arthur, Sean Michael","Kneeream, David","Baker, Kathy","Arthur, Sean Michael",PG ,5.9
2406554,A Little Trip to Heaven,2005,Thriller,"Coyote, Peter","Coyote, Peter","Coyote, Peter","Adalbj�rnsd�ttir, Adalbj�rg","Ayana, Aselefech Birhanu",R ,6.1
2406616,A Lobster Tale,2006,Drama,"Pingue, Joe","Lutz, Mark","Henry, Bernie","Aked, Carolyn","Benson, Chris",PG-13 ,6.4
2406651,A Lonely Place to Die,2011,Thriller,"Goodwin, Robert J.","Goodwin, Robert J.","Goodwin, Robert J.","Boyd, Holly","Anderson, Paul",R ,6.3
2406702,A Long Way Down,2014,Drama,"Hewer, George","Brosnan, Pierce","Arce, Enrique","Adewusi, Shola","Altin, Josef",R ,6.4
2406717,A Long Way Off,2014,Drama,"Blamy, Dave","Campbell, Preston","Blamy, Dave","Anderson, Debee","Adkins, Mark",PG ,4.6
2406818,A Lot Like Love,2005,Drama,"Davis, William Stanford","Connor, Brendan Patrick","Kutcher, Ashton","Aquino, Amy","Bleefeld, Herschel",PG-13 ,6.6
2406871,A Love Song for Bobby Long,2004,Drama,"Crawford, Clayne","Crawford, Clayne","Crawford, Clayne","Bernal, Gina 'Ginger'","Barnett, Will",R ,7.2
2406949,A Low Down Dirty Shame,1994,Comedy,"Dutton, Charles S.","Apisa, Robert","Dutton, Charles S.","Bridges, Tori","Apisa, Robert",R ,5.8
2407078,A Madea Christmas,2013,Drama,"Chase, Jonathan","Chappell, Clay","Chase, Jonathan","Barfield, Katie","Barfield, Warren",PG-13 ,4.5
2407211,A Man Apart,2003,Thriller,"Babb, Tim","Babb, Tim","Bray, Ben Hernandez","Alane, Dawnn","Austin, Alan",R ,6.1
2407226,A Man Called Horse,1970,Drama,"Harris, Richard","Harris, Richard","Harris, Richard","Anderson, Judith","Baseleon, Michael",R ,6.9
2407321,A Man of No Importance,1994,Drama,"Finney, Albert","Finney, Albert","Malahide, Patrick","Byrne, Catherine","Ashe, Paddy",R ,6.9
2407478,A Map of the World,1999,Drama,"Howard, Arliss","Donato, Marc","Eaton, Robert","Crawford, Eve","Blanco, Marco",R ,6.6
2407613,A Matter of Faith,2014,Drama,"Anderson, Harry","Anderson, Harry","Anderson, Harry","Kamoo, Sarab","Anderson, Harry",PG ,3
2407632,A Matter of Life and Death,1946,Drama,"Atkins, Robert","Arden, Robert","Atkins, Robert","Byron, Kathleen","Arden, Robert",PG ,8.1
2407710,A Measure of Faith,2012,Drama,"Davis, Dalas","Davis, Dalas","Davis, Dalas","Goin, Whitney","Caballero, Oscar",PG-13 ,6.5
2407823,A Merry Friggin' Christmas,2014,Comedy,"Duke, Clark","Duke, Clark","Duke, Clark","Bergen, Candice","Arison, Amir",PG- 13 ,5.1
2407825,A Merry Little Christmas,2006,Comedy,"Bolger, John","Brown, Kevin","Brown, Kevin","Allen, Christa B.","Abel, Chris",PG ,3.2
2407947,A Miami Tail,2003,Comedy,"James, Melvin","Alexander, A.J.","Alexander, A.J.","Ahsman, Rene","Alexander, A.J.",R ,3.5
2407963,A Midnight Clear,1992,Drama,"Berg, Peter","Berg, Peter","Berg, Peter","Griffin, Rachel","Beatty, Jim",R ,7.2
2408003,A Midsummer Night's Dream,1999,Comedy,"Bisset, Keith","Bale, Christian","Bisset, Keith","Boccini, Marina","Accardo, Tommaso",PG-13 ,6.5
2408016,A Midsummer Night's Rave,2002,Drama,"Chinsee, Ian","Carter, Jason","Arquette, Richmond","Anderson, Jamie","Arquette, Richmond",R ,5
2408036,A Mighty Heart,2007,Thriller,"Chenouga, Chad","Ali, Hasan","Chenouga, Chad","Armenante, Jillian","Afzal, Mohammed",R ,6.7
2408040,A Mighty Wind,2003,Comedy,"Balaban, Bob","Balaban, Bob","Balaban, Bob","Baker, Diane","Allen, Brian",PG-13 ,7.3
2408111,A Million to Juan,1994,Comedy,"Marin, Cheech","Marin, Cheech","Blades, Rub�n","Benson, Deborah","Barry, Guerin",PG ,5.4
2408114,A Million Ways to Die in the West,2014,Comedy,"Aylward, John","Ashe, Kenn","Aylward, John","Armgardt, Kayla","Adler, Tom",R ,6.1
2408189,A Miracle in Spanish Harlem,2013,Drama,"Martinez, Adrian","Martinez, Adrian","Martinez, Adrian","Berry, Ana","Cuesta, Alexander Chulo",PG ,7.1
2408297,A Modern Affair,1995,Drama,"Oakley, Vern","Joy, Robert","Christy, Ethan","Aaron, Caroline","Addy, Wesley",R ,5.7
2408512,A Month by the Lake,1995,Drama,"Gassman, Alessandro","Fox, Edward","Gassman, Alessandro","Barilli, Ayanta","Cartier, Carlo",PG ,6.4
2408629,A Most Violent Year,2014,Thriller,"Adler, Jerry","Abbott, Christopher","Adler, Jerry","Blackwell, Susan","Abbott, Christopher",R ,7
2408630,A Most Wanted Man,2014,Thriller,"Corbijn, Anton","Corbijn, Anton","Corbijn, Anton","Alabora, Derya","Abdullah, Neil Malik",R ,6.8
2408685,A Mother's Love,2011,Drama,"Alexander, Tim","Alexander, Bradley","Alexander, Bradley","Davis, Valerie","Alexander, Bradley",PG-13 ,6.7
2408761,A Mouse Tale,2015,Animation,"Arnold, Tom","Arnold, Tom","Arnold, Tom","Cosgrove, Miranda","Arnold, Tom",PG ,5.6
2408861,A Murder in the Park,2014,Documentary,"Lascu, Giorgiana","Castiglione, Denny","Wylie, Theresa","Becton, Tiffany","Adelstein, Kevin",PG - 13 ,6.7
2408865,A Murder of Crows,1998,Thriller,"Adams, Nate","Adams, Nate","Adams, Nate","Claire, Stephanie","Adams, Nate",R ,6.4
2408977,A nagy f�zet,2013,Drama,"R�thelyi, Andr�s","Thomsen, Ulrich","R�thelyi, Andr�s","Bogn�r, Gy�ngyv�r","Andorai, P�ter",R ,6.9
2409259,A New Wave,2006,Crime,"Bennecib, Djamel","Bennecib, Djamel","Bennecib, Djamel","Benedetti, Caprice","Bennecib, Djamel",R ,4.7
2409385,A Night at the Roxbury,1998,Comedy,"Ferrell, Patrick","Duncan, Michael Clarke","Ferrell, Patrick","Anderson, Loni","Bannon, Chad",PG-13 ,6.2
2409552,A Nightmare in Las Cruces,2011,Documentary,"Abdelmoula, Hafid","Abdelmoula, Hafid","Abdelmoula, Hafid","Cothern, Dora","Abdelmoula, Hafid",R ,5.6
2409562,A Nightmare on Elm Street,2010,Horror,"Dekker, Thomas","Brown, Clancy","Dekker, Thomas","Britton, Connie","Bagley, Parker",R ,5.2
2409631,A Noite do Espantalho,1974,Drama,"Cavalcanti, Emmanuel","Furiati, Cl�udia","Cavalcanti, Emmanuel","Batista, F�tima","Azevedo, Geraldo",R ,6.1
2409836,A Packing Suburbia,1999,Drama,"Cauthen, Kal","Cauthen, Kal","Jones, Jason","Aston, Wendie Pasterick","Alexander, Robert",R ,3.4
2410236,A Perfect Fit,2005,Thriller,"Grenier, Adrian","Grenier, Adrian","Grenier, Adrian","Arcieri, Leila","AuCoin, Kelly",R ,5.4
2410240,A Perfect Getaway,2009,Thriller,"Birman, Matt","Begovich, Mike","Birman, Matt","Braun, Wendy","Begovich, Mike",R ,6.5
2410249,A Perfect Man,2013,Drama,"Schreiber, Liev","Schreiber, Liev","de Velde, Yannick van","Carr, Katie","de Velde, Yannick van",R ,5.2
2410260,A Perfect Murder,1998,Thriller,"Del Gaudio, Christopher","Chase, Christian","Del Gaudio, Christopher","Adler, Joanna","Ambrozy, Bill",R ,6.5
2410281,A Perfect Vacation,2015,Horror,"Davi, Robert","Copon, Michael","Copon, Michael","Assi, Katrin","Copon, Michael",R ,3.1
2410286,A Perfect World,1993,Thriller,"Costner, Kevin","Costner, Kevin","Gavin, James W.","Alice, Mary","Ammons, Christopher Reagan",PG-13 ,7.5
2410564,A Place at the Table,2012,Documentary,"Gold, Daniel B.","Bridges, Jeff","Johnson, Kirsten","Cherry, Odessa","Appelhanz, Adam",PG ,6.8
2410748,A Plumm Summer,2007,Family,"Altman, Steve","Altman, Steve","Altman, Steve","Benperlas, Noa","Altman, Steve",PG ,6
2410982,A Prairie Home Companion,2006,Drama,"Jones, L.Q.","Cook, Michael","Hall, Freddy","Batchelder, Kati","Beasley, Ray",PG-13 ,6.9
2411049,A Price Above Rubies,1998,Drama,"Holender, Adam","Kalognomos, Alex","Swift, Allen","Aalam, Leyla","Cook, Bill",R ,6.6
2411212,A Promise,2013,Drama,"McIlroy, Andrew","Rickman, Alan","Rickman, Alan","Cornil, Christelle","Kern, Peter",R ,5.7
2411338,A Pyromaniac's Love Story,1995,Comedy,"Butcher, Randy","Baldwin, William","Butcher, Randy","Chula, Babs","Allore, Jonathan",PG ,5.4
2411640,A Rage in Harlem,1991,Comedy,"Glover, Danny","Glover, Danny","Glover, Danny","Collins, Tyler","Beatty, Jack",R ,5.9
2411798,A Reason to Believe,1995,Drama,"Babatund�, Obba","Babatund�, Obba","Babatund�, Obba","Chartock, Tulane","Babatund�, Obba",R ,5.8
2411984,A Resurrection,2013,Horror,"Stone, Stuart","Duncan, Michael Clarke","Stone, Stuart","Barton, Mischa","Bellinger, Todd",R ,3.9
2412117,A River of Skulls,2011,Drama,"St. Charles, Matt","Cole, Bruce D.","MacRay, Erik","Nixon, Kelly","Anderson, Trent",R ,4.9
2412119,A River Runs Through It,1992,Drama,"Gordon-Levitt, Joseph","Adamson, Chuck","Adamson, Chuck","Blethyn, Brenda","Adamson, Chuck",PG ,7.3
2412263,A Room for Romeo Brass,1999,Drama,"Campbell, Darren O.","Campbell, Darren O.","Campbell, Darren O.","Ford, Julia","Arrowsmith, Martin",R ,7.7
2412358,A Royal Night Out,2015,Drama,"Everett, Rupert","Everett, Rupert","Everett, Rupert","Agnew, Kira-Marie","Adamson, Ryan Mark",PG-13 ,6.4
2412399,A Rumor of Angels,2000,Drama,"Coe, George","Coe, George","McCormack, Catherine","Grace, Michelle","Coe, George",PG-13 ,7.1
2412621,A Scanner Darkly,2006,Thriller,"Jones, Alex","Downey Jr., Robert","Baker, Mitch","Chase, Melody","Allen, Sean",R ,7.1
2412758,A Second Chance,2014,Drama,"Handley, Amy","Hudson, Levon","Wilson, David","Agostinelli, Amanda","Buckland, Nick",PG ,4.8
2412927,A Serious Man,2009,Drama,"Arkin, Adam","Arkin, Adam","Arkin, Adam","Bloom, Alana","Arkin, Adam",R ,7
2413026,A Shine of Rainbows,2009,Drama,"McElhinney, Ian","Quinn, Aidan","Sarin, Vic","Bollivar, Bonnie","Bell, John",PG ,7.2
2413116,A Short History of Decay,2014,Comedy,"Gore, Tom","Cohen, Josh","Cohen, Josh","Bence, Kristin Mercedes","Alston, Tyler",R ,6.1
2413156,A Shot at Glory,2000,Drama,"Cox, Brian","Cox, Brian","Dunsmore, Ross","Dawson, Ally","Adair, Jamie",R ,6.3
2413312,A Simple Plan,1998,Thriller,"Curtis, Grant","Curtis, Grant","Briscoe, Brent","Baker, Becky Ann","Abrams, Solomon",R ,7.5
2413332,A Simple Twist of Fate,1994,Drama,"Baker, Don Henderson","Baker, Don Henderson","Baker, Don Henderson","Astalos-Jones, Stephanie","Baker, Don Henderson",PG-13 ,6.3
2413337,A Simple Wish,1997,Comedy,"Crean, David","Cee, Frankie","Short, Martin","Boyle, Valerie","Campbell, Alan",PG ,5.3
2413367,A Single Man,2009,Drama,"Firth, Colin","Bachardy, Don","Bachardy, Don","Carr, Alicia","Bachardy, Don",R ,7.6
2413378,A Single Shot,2013,Thriller,"Macy, William H.","Brown, W. Earl","Brown, W. Earl","Bergere, Jenica","Anderson, Joe",R ,5.8
